"Plot Title: hobo20211022"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20277816, SEN S/N: 20277816)","Intensity, Lux (LGR S/N: 20277816, SEN S/N: 20277816)","Coupler Detached (LGR S/N: 20277816)","Coupler Attached (LGR S/N: 20277816)","Host Connected (LGR S/N: 20277816)","Stopped (LGR S/N: 20277816)","End Of File (LGR S/N: 20277816)"
192,10/22/21 12:36:04 PM,28.853,13777.9,,,,,
193,10/22/21 12:36:34 PM,28.853,15844.5,,,,,
194,10/22/21 12:37:04 PM,28.853,15155.7,,,,,
195,10/22/21 12:37:34 PM,28.953,14466.8,,,,,
196,10/22/21 12:38:04 PM,28.754,7233.4,,,,,
197,10/22/21 12:38:34 PM,28.655,8611.2,,,,,
198,10/22/21 12:39:04 PM,28.456,8266.7,,,,,
199,10/22/21 12:39:34 PM,28.456,14466.8,,,,,
200,10/22/21 12:40:04 PM,28.456,8611.2,,,,,
201,10/22/21 12:40:34 PM,28.555,10677.8,,,,,
202,10/22/21 12:41:04 PM,28.655,12400.1,,,,,
203,10/22/21 12:41:34 PM,28.655,11022.3,,,,,
204,10/22/21 12:42:04 PM,28.655,12400.1,,,,,
205,10/22/21 12:42:34 PM,28.754,13089.0,,,,,
206,10/22/21 12:43:04 PM,28.754,9300.1,,,,,
207,10/22/21 12:43:34 PM,28.456,4994.5,,,,,
208,10/22/21 12:44:04 PM,28.357,3961.1,,,,,
209,10/22/21 12:44:34 PM,28.258,3444.5,,,,,
210,10/22/21 12:45:04 PM,28.258,14466.8,,,,,
211,10/22/21 12:45:34 PM,28.456,13777.9,,,,,
212,10/22/21 12:46:04 PM,28.555,10333.4,,,,,
213,10/22/21 12:46:34 PM,28.655,13089.0,,,,,
214,10/22/21 12:47:04 PM,28.655,11711.2,,,,,
215,10/22/21 12:47:34 PM,28.754,14466.8,,,,,
216,10/22/21 12:48:04 PM,28.754,11711.2,,,,,
217,10/22/21 12:48:34 PM,28.754,11711.2,,,,,
218,10/22/21 12:49:04 PM,28.655,17911.2,,,,,
219,10/22/21 12:49:34 PM,28.258,0.0,,,,,
220,10/22/21 12:50:04 PM,28.060,21.5,,,,,
221,10/22/21 12:50:34 PM,27.862,0.0,,,,,
222,10/22/21 12:51:04 PM,27.764,0.0,,,,,
223,10/22/21 12:51:34 PM,27.665,0.0,,,,,
224,10/22/21 12:52:04 PM,27.567,0.0,,,,,
225,10/22/21 12:52:34 PM,27.468,0.0,,,,,
226,10/22/21 12:53:04 PM,27.468,0.0,,,,,
227,10/22/21 12:53:34 PM,27.468,0.0,,,,,
228,10/22/21 12:54:04 PM,27.370,0.0,,,,,
229,10/22/21 12:54:34 PM,27.370,0.0,,,,,
230,10/22/21 12:55:04 PM,27.272,0.0,,,,,
231,10/22/21 12:55:34 PM,27.272,0.0,,,,,
232,10/22/21 12:56:04 PM,27.272,0.0,,,,,
233,10/22/21 12:56:34 PM,27.272,0.0,,,,,
234,10/22/21 12:57:04 PM,27.272,0.0,,,,,
235,10/22/21 12:57:34 PM,27.272,0.0,,,,,
236,10/22/21 12:58:04 PM,27.272,0.0,,,,,
237,10/22/21 12:58:34 PM,27.272,0.0,,,,,
238,10/22/21 12:59:04 PM,27.272,0.0,,,,,
239,10/22/21 12:59:34 PM,27.272,0.0,,,,,
240,10/22/21 01:00:04 PM,27.272,0.0,,,,,
241,10/22/21 01:00:34 PM,27.272,0.0,,,,,
242,10/22/21 01:01:04 PM,27.272,0.0,,,,,
