"Plot Title: mm05102021"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20277816, SEN S/N: 20277816)","Intensity, Lux (LGR S/N: 20277816, SEN S/N: 20277816)","Coupler Detached (LGR S/N: 20277816)","Coupler Attached (LGR S/N: 20277816)","Host Connected (LGR S/N: 20277816)","Stopped (LGR S/N: 20277816)","End Of File (LGR S/N: 20277816)"
66,10/05/21 12:30:46 PM,32.394,8611.2,,,,,
67,10/05/21 12:31:16 PM,32.394,8611.2,,,,,
68,10/05/21 12:31:46 PM,32.394,2755.6,,,,,
69,10/05/21 12:32:16 PM,32.291,4994.5,,,,,
70,10/05/21 12:32:46 PM,32.291,7233.4,,,,,
71,10/05/21 12:33:16 PM,32.291,3788.9,,,,,
72,10/05/21 12:33:46 PM,32.291,3444.5,,,,,
73,10/05/21 12:34:16 PM,32.188,7233.4,,,,,
74,10/05/21 12:34:46 PM,32.188,8266.7,,,,,
75,10/05/21 12:35:16 PM,32.188,13089.0,,,,,
76,10/05/21 12:35:46 PM,32.086,6200.0,,,,,
77,10/05/21 12:36:16 PM,31.880,8266.7,,,,,
78,10/05/21 12:36:46 PM,30.862,8611.2,,,,,
79,10/05/21 12:37:16 PM,30.255,5338.9,,,,,
80,10/05/21 12:37:46 PM,29.853,10333.4,,,,,
81,10/05/21 12:38:16 PM,29.652,17222.3,,,,,
82,10/05/21 12:38:46 PM,29.252,17222.3,,,,,
83,10/05/21 12:39:16 PM,29.053,5166.7,,,,,
84,10/05/21 12:39:46 PM,28.853,2755.6,,,,,
85,10/05/21 12:40:16 PM,28.754,635.1,,,,,
86,10/05/21 12:40:46 PM,28.655,7577.8,,,,,
87,10/05/21 12:41:16 PM,28.655,1065.6,,,,,
88,10/05/21 12:41:46 PM,28.555,4477.8,,,,,
89,10/05/21 12:42:16 PM,28.456,5511.1,,,,,
90,10/05/21 12:42:46 PM,28.456,1722.2,,,,,
91,10/05/21 12:43:16 PM,28.357,2755.6,,,,,
92,10/05/21 12:43:46 PM,28.357,24800.2,,,,,
93,10/05/21 12:44:16 PM,28.357,12400.1,,,,,
94,10/05/21 12:44:46 PM,28.456,16533.4,,,,,
95,10/05/21 12:45:16 PM,28.456,1259.4,,,,,
96,10/05/21 12:45:46 PM,28.456,516.7,,,,,
97,10/05/21 12:46:16 PM,28.456,129.2,,,,,
98,10/05/21 12:46:46 PM,28.555,861.1,,,,,
99,10/05/21 12:47:16 PM,28.754,5511.1,,,,,
100,10/05/21 12:47:46 PM,28.754,3272.2,,,,,
101,10/05/21 12:48:16 PM,28.655,1130.2,,,,,
102,10/05/21 12:48:46 PM,28.655,559.7,,,,,
103,10/05/21 12:49:16 PM,28.853,1980.6,,,,,
104,10/05/21 12:49:46 PM,28.754,1722.2,,,,,
105,10/05/21 12:50:16 PM,28.754,5511.1,,,,,
106,10/05/21 12:50:46 PM,28.754,5511.1,,,,,
107,10/05/21 12:51:16 PM,28.953,9300.1,,,,,
108,10/05/21 12:51:46 PM,29.053,10677.8,,,,,
109,10/05/21 12:52:16 PM,29.053,2927.8,,,,,
110,10/05/21 12:52:46 PM,29.053,7577.8,,,,,
111,10/05/21 12:53:16 PM,29.152,8266.7,,,,,
112,10/05/21 12:53:46 PM,29.252,8611.2,,,,,
113,10/05/21 12:54:16 PM,29.252,8611.2,,,,,
114,10/05/21 12:54:46 PM,29.352,7577.8,,,,,
115,10/05/21 12:55:16 PM,29.352,9300.1,,,,,
116,10/05/21 12:55:46 PM,29.452,7577.8,,,,,
117,10/05/21 12:56:16 PM,29.452,9644.5,,,,,
118,10/05/21 12:56:46 PM,29.452,9300.1,,,,,
119,10/05/21 12:57:16 PM,29.452,9300.1,,,,,
120,10/05/21 12:57:46 PM,29.352,6544.5,,,,,
121,10/05/21 12:58:16 PM,29.452,7577.8,,,,,
122,10/05/21 12:58:46 PM,29.252,15155.7,,,,,
123,10/05/21 12:59:16 PM,29.252,5166.7,,,,,
124,10/05/21 12:59:46 PM,29.352,6544.5,,,,,
125,10/05/21 01:00:16 PM,29.352,5511.1,,,,,
126,10/05/21 01:00:46 PM,29.352,7577.8,,,,,
127,10/05/21 01:01:16 PM,29.452,8266.7,,,,,
128,10/05/21 01:01:46 PM,29.452,7233.4,,,,,
129,10/05/21 01:02:16 PM,29.452,6544.5,,,,,
130,10/05/21 01:02:46 PM,29.452,6544.5,,,,,
131,10/05/21 01:03:16 PM,29.452,7577.8,,,,,
132,10/05/21 01:03:46 PM,29.452,3961.1,,,,,
133,10/05/21 01:04:16 PM,29.452,7233.4,,,,,
134,10/05/21 01:04:46 PM,29.452,6544.5,,,,,
135,10/05/21 01:05:16 PM,29.452,6200.0,,,,,
136,10/05/21 01:05:46 PM,29.452,4305.6,,,,,
137,10/05/21 01:06:16 PM,29.452,6544.5,,,,,
138,10/05/21 01:06:46 PM,29.452,7577.8,,,,,
139,10/05/21 01:07:16 PM,29.452,5511.1,,,,,
140,10/05/21 01:07:46 PM,29.452,8266.7,,,,,
141,10/05/21 01:08:16 PM,29.452,8266.7,,,,,
142,10/05/21 01:08:46 PM,29.552,7233.4,,,,,
143,10/05/21 01:09:16 PM,29.552,5166.7,,,,,
144,10/05/21 01:09:46 PM,29.452,6200.0,,,,,
145,10/05/21 01:10:16 PM,29.552,6200.0,,,,,
146,10/05/21 01:10:46 PM,29.252,2238.9,,,,,
147,10/05/21 01:11:16 PM,29.352,6200.0,,,,,
148,10/05/21 01:11:46 PM,29.452,6544.5,,,,,
149,10/05/21 01:12:16 PM,29.452,7233.4,,,,,
150,10/05/21 01:12:46 PM,29.552,6544.5,,,,,
151,10/05/21 01:13:16 PM,29.552,7233.4,,,,,
152,10/05/21 01:13:46 PM,29.552,5511.1,,,,,
153,10/05/21 01:14:16 PM,29.452,6200.0,,,,,
154,10/05/21 01:14:46 PM,29.552,7577.8,,,,,
155,10/05/21 01:15:16 PM,29.552,6544.5,,,,,
156,10/05/21 01:15:46 PM,29.652,6200.0,,,,,
157,10/05/21 01:16:16 PM,29.652,8266.7,,,,,
158,10/05/21 01:16:46 PM,29.652,6200.0,,,,,
159,10/05/21 01:17:16 PM,29.652,6544.5,,,,,
160,10/05/21 01:17:46 PM,29.652,6544.5,,,,,
161,10/05/21 01:18:16 PM,29.652,6200.0,,,,,
162,10/05/21 01:18:46 PM,29.652,7233.4,,,,,
163,10/05/21 01:19:16 PM,29.752,7233.4,,,,,
164,10/05/21 01:19:46 PM,29.752,7233.4,,,,,
165,10/05/21 01:20:16 PM,29.752,8266.7,,,,,
166,10/05/21 01:20:46 PM,29.752,7233.4,,,,,
167,10/05/21 01:21:16 PM,29.752,7577.8,,,,,
168,10/05/21 01:21:46 PM,29.552,3788.9,,,,,
169,10/05/21 01:22:16 PM,29.452,6200.0,,,,,
170,10/05/21 01:22:46 PM,29.552,6200.0,,,,,
171,10/05/21 01:23:16 PM,29.452,5166.7,,,,,
172,10/05/21 01:23:46 PM,29.652,6200.0,,,,,
173,10/05/21 01:24:16 PM,29.752,5511.1,,,,,
174,10/05/21 01:24:46 PM,29.853,6200.0,,,,,
175,10/05/21 01:25:16 PM,29.552,139.9,,,,,
176,10/05/21 01:25:46 PM,29.152,21.5,,,,,
177,10/05/21 01:26:16 PM,28.953,10.8,,,,,
178,10/05/21 01:26:46 PM,28.853,10.8,,,,,
179,10/05/21 01:27:16 PM,28.754,0.0,,,,,
180,10/05/21 01:27:46 PM,28.655,0.0,,,,,
181,10/05/21 01:28:16 PM,28.555,0.0,,,,,
182,10/05/21 01:28:46 PM,28.456,0.0,,,,,
183,10/05/21 01:29:16 PM,28.456,0.0,,,,,
184,10/05/21 01:29:46 PM,28.456,0.0,,,,,
185,10/05/21 01:30:16 PM,28.357,0.0,,,,,
186,10/05/21 01:30:46 PM,28.357,0.0,,,,,
187,10/05/21 01:31:16 PM,28.357,0.0,,,,,
188,10/05/21 01:31:46 PM,28.357,0.0,,,,,
189,10/05/21 01:32:16 PM,28.357,0.0,,,,,
190,10/05/21 01:32:46 PM,28.357,0.0,,,,,
191,10/05/21 01:33:16 PM,28.357,0.0,,,,,
192,10/05/21 01:33:46 PM,28.357,0.0,,,,,
193,10/05/21 01:34:16 PM,28.357,0.0,,,,,
194,10/05/21 01:34:46 PM,28.357,0.0,,,,,
195,10/05/21 01:35:16 PM,28.357,0.0,,,,,
196,10/05/21 01:35:46 PM,28.357,0.0,,,,,
197,10/05/21 01:36:16 PM,28.357,0.0,,,,,
198,10/05/21 01:36:46 PM,28.357,0.0,,,,,
199,10/05/21 01:37:16 PM,28.357,0.0,,,,,
200,10/05/21 01:37:46 PM,28.357,0.0,,,,,
201,10/05/21 01:38:16 PM,28.357,0.0,,,,,
202,10/05/21 01:38:46 PM,28.357,0.0,,,,,
203,10/05/21 01:39:16 PM,28.357,0.0,,,,,
204,10/05/21 01:39:46 PM,28.357,0.0,,,,,
205,10/05/21 01:40:16 PM,28.357,0.0,,,,,
206,10/05/21 01:40:46 PM,28.357,0.0,,,,,
207,10/05/21 01:41:16 PM,28.555,2755.6,,,,,
208,10/05/21 01:41:46 PM,28.655,5511.1,,,,,
209,10/05/21 01:42:16 PM,28.754,2152.8,,,,,
210,10/05/21 01:42:46 PM,28.754,1463.9,,,,,
211,10/05/21 01:43:16 PM,28.754,1980.6,,,,,
212,10/05/21 01:43:46 PM,28.754,1722.2,,,,,
213,10/05/21 01:44:16 PM,28.754,2152.8,,,,,
214,10/05/21 01:44:46 PM,28.754,1808.3,,,,,
215,10/05/21 01:45:16 PM,28.754,2583.4,,,,,
216,10/05/21 01:45:46 PM,28.754,1722.2,,,,,
217,10/05/21 01:46:16 PM,28.754,2411.1,,,,,
218,10/05/21 01:46:46 PM,28.754,2497.2,,,,,
219,10/05/21 01:47:16 PM,28.754,2238.9,,,,,
220,10/05/21 01:47:46 PM,28.754,2411.1,,,,,
221,10/05/21 01:48:16 PM,28.853,2755.6,,,,,
222,10/05/21 01:48:46 PM,28.853,2152.8,,,,,
223,10/05/21 01:49:16 PM,28.754,1550.0,,,,,
224,10/05/21 01:49:46 PM,28.853,2066.7,,,,,
225,10/05/21 01:50:16 PM,28.754,1808.3,,,,,
226,10/05/21 01:50:46 PM,28.853,1463.9,,,,,
227,10/05/21 01:51:16 PM,28.754,2066.7,,,,,
228,10/05/21 01:51:46 PM,28.853,2152.8,,,,,
229,10/05/21 01:52:16 PM,28.754,1894.5,,,,,
230,10/05/21 01:52:46 PM,28.754,1980.6,,,,,
231,10/05/21 01:53:16 PM,28.754,1808.3,,,,,
232,10/05/21 01:53:46 PM,28.754,2066.7,,,,,
233,10/05/21 01:54:16 PM,28.853,2411.1,,,,,
234,10/05/21 01:54:46 PM,28.853,1808.3,,,,,
235,10/05/21 01:55:16 PM,28.754,1011.8,,,,,
236,10/05/21 01:55:46 PM,28.754,2669.5,,,,,
237,10/05/21 01:56:16 PM,28.853,2411.1,,,,,
238,10/05/21 01:56:46 PM,28.754,1636.1,,,,,
239,10/05/21 01:57:16 PM,28.853,1194.8,,,,,
240,10/05/21 01:57:46 PM,28.754,1550.0,,,,,
241,10/05/21 01:58:16 PM,28.655,1722.2,,,,,
242,10/05/21 01:58:46 PM,28.655,1248.6,,,,,
243,10/05/21 01:59:16 PM,28.555,1227.1,,,,,
244,10/05/21 01:59:46 PM,28.555,1463.9,,,,,
245,10/05/21 02:00:16 PM,28.555,1377.8,,,,,
246,10/05/21 02:00:46 PM,28.555,1550.0,,,,,
247,10/05/21 02:01:16 PM,28.456,979.5,,,,,
248,10/05/21 02:01:46 PM,28.456,1097.9,,,,,
249,10/05/21 02:02:16 PM,28.456,1550.0,,,,,
250,10/05/21 02:02:46 PM,28.456,1377.8,,,,,
251,10/05/21 02:03:16 PM,28.456,1550.0,,,,,
252,10/05/21 02:03:46 PM,28.555,2497.2,,,,,
253,10/05/21 02:04:16 PM,28.555,1550.0,,,,,
254,10/05/21 02:04:46 PM,28.555,1894.5,,,,,
255,10/05/21 02:05:16 PM,28.555,1722.2,,,,,
256,10/05/21 02:05:46 PM,28.555,1377.8,,,,,
257,10/05/21 02:06:16 PM,28.555,1722.2,,,,,
258,10/05/21 02:06:46 PM,28.555,1722.2,,,,,
259,10/05/21 02:07:16 PM,28.555,1636.1,,,,,
260,10/05/21 02:07:46 PM,28.555,2497.2,,,,,
261,10/05/21 02:08:16 PM,28.555,1463.9,,,,,
262,10/05/21 02:08:46 PM,28.555,1216.3,,,,,
263,10/05/21 02:09:16 PM,28.555,1334.7,,,,,
264,10/05/21 02:09:46 PM,28.555,1463.9,,,,,
265,10/05/21 02:10:16 PM,28.555,1324.0,,,,,
266,10/05/21 02:10:46 PM,28.555,1324.0,,,,,
267,10/05/21 02:11:16 PM,28.555,1894.5,,,,,
268,10/05/21 02:11:46 PM,28.555,1808.3,,,,,
269,10/05/21 02:12:16 PM,28.555,1722.2,,,,,
270,10/05/21 02:12:46 PM,28.555,1550.0,,,,,
271,10/05/21 02:13:16 PM,28.555,1550.0,,,,,
272,10/05/21 02:13:46 PM,28.555,1636.1,,,,,
273,10/05/21 02:14:16 PM,28.655,2066.7,,,,,
274,10/05/21 02:14:46 PM,28.655,2238.9,,,,,
275,10/05/21 02:15:16 PM,28.655,1808.3,,,,,
276,10/05/21 02:15:46 PM,28.655,1463.9,,,,,
277,10/05/21 02:16:16 PM,28.655,1356.3,,,,,
278,10/05/21 02:16:46 PM,28.555,1722.2,,,,,
279,10/05/21 02:17:16 PM,28.555,1334.7,,,,,
280,10/05/21 02:17:46 PM,28.655,1550.0,,,,,
281,10/05/21 02:18:16 PM,28.655,1184.0,,,,,
282,10/05/21 02:18:46 PM,28.555,914.9,,,,,
283,10/05/21 02:19:16 PM,28.555,1011.8,,,,,
284,10/05/21 02:19:46 PM,28.555,990.3,,,,,
285,10/05/21 02:20:16 PM,28.555,958.0,,,,,
286,10/05/21 02:20:46 PM,28.456,1130.2,,,,,
287,10/05/21 02:21:16 PM,28.555,1377.8,,,,,
288,10/05/21 02:21:46 PM,28.555,1324.0,,,,,
289,10/05/21 02:22:16 PM,28.555,1141.0,,,,,
290,10/05/21 02:22:46 PM,28.555,1463.9,,,,,
291,10/05/21 02:23:16 PM,28.555,1184.0,,,,,
292,10/05/21 02:23:46 PM,28.555,1001.0,,,,,
293,10/05/21 02:24:16 PM,28.555,1313.2,,,,,
294,10/05/21 02:24:46 PM,28.555,1550.0,,,,,
295,10/05/21 02:25:16 PM,28.853,5511.1,,,,,
296,10/05/21 02:25:46 PM,29.252,5511.1,,,,,
297,10/05/21 02:26:16 PM,29.552,5166.7,,,,,
298,10/05/21 02:26:46 PM,29.252,1980.6,,,,,
299,10/05/21 02:27:16 PM,29.352,3788.9,,,,,
300,10/05/21 02:27:46 PM,29.252,2411.1,,,,,
301,10/05/21 02:28:16 PM,29.053,2497.2,,,,,
302,10/05/21 02:28:46 PM,29.053,1808.3,,,,,
303,10/05/21 02:29:16 PM,28.953,2066.7,,,,,
304,10/05/21 02:29:46 PM,28.953,4477.8,,,,,
305,10/05/21 02:30:16 PM,28.953,1001.0,,,,,
306,10/05/21 02:30:46 PM,28.655,107.6,,,,,
307,10/05/21 02:31:16 PM,28.555,0.0,,,,,
308,10/05/21 02:31:46 PM,28.456,0.0,,,,,
309,10/05/21 02:32:16 PM,28.357,0.0,,,,,
310,10/05/21 02:32:46 PM,28.258,0.0,,,,,
311,10/05/21 02:33:16 PM,28.258,0.0,,,,,
312,10/05/21 02:33:46 PM,28.258,0.0,,,,,
313,10/05/21 02:34:16 PM,28.159,0.0,,,,,
314,10/05/21 02:34:46 PM,28.159,0.0,,,,,
315,10/05/21 02:35:16 PM,28.159,10.8,,,,,
316,10/05/21 02:35:46 PM,28.159,0.0,,,,,
317,10/05/21 02:36:16 PM,28.159,21.5,,,,,
318,10/05/21 02:36:46 PM,28.060,10.8,,,,,
319,10/05/21 02:37:16 PM,28.060,0.0,,,,,
320,10/05/21 02:37:46 PM,28.159,150.7,,,,,
321,10/05/21 02:38:16 PM,28.159,86.1,,,,,
322,10/05/21 02:38:46 PM,28.159,96.9,,,,,
323,10/05/21 02:39:16 PM,28.159,43.1,,,,,
324,10/05/21 02:39:46 PM,28.159,0.0,,,,,
325,10/05/21 02:40:16 PM,28.060,0.0,,,,,
326,10/05/21 02:40:46 PM,28.060,0.0,,,,,
327,10/05/21 02:41:16 PM,28.060,0.0,,,,,
328,10/05/21 02:41:46 PM,28.060,0.0,,,,,
329,10/05/21 02:42:16 PM,28.060,0.0,,,,,
330,10/05/21 02:42:46 PM,28.060,0.0,,,,,
331,10/05/21 02:43:16 PM,28.060,0.0,,,,,
332,10/05/21 02:43:46 PM,28.060,0.0,,,,,
333,10/05/21 02:44:16 PM,28.060,0.0,,,,,
334,10/05/21 02:44:46 PM,28.060,0.0,,,,,
335,10/05/21 02:45:16 PM,28.159,1980.6,,,,,
336,10/05/21 02:45:46 PM,28.456,1980.6,,,,,
337,10/05/21 02:46:16 PM,28.456,5166.7,,,,,
338,10/05/21 02:46:46 PM,28.555,3100.0,,,,,
339,10/05/21 02:47:16 PM,28.754,4133.4,,,,,
340,10/05/21 02:47:46 PM,28.853,3444.5,,,,,
341,10/05/21 02:48:16 PM,28.853,3444.5,,,,,
342,10/05/21 02:48:46 PM,29.352,3961.1,,,,,
343,10/05/21 02:49:16 PM,29.352,6544.5,,,,,
344,10/05/21 02:49:46 PM,29.053,4822.3,,,,,
345,10/05/21 02:50:16 PM,29.152,2583.4,,,,,
346,10/05/21 02:50:46 PM,29.252,3444.5,,,,,
347,10/05/21 02:51:16 PM,29.252,4133.4,,,,,
348,10/05/21 02:51:46 PM,29.452,4305.6,,,,,
349,10/05/21 02:52:16 PM,29.252,3616.7,,,,,
350,10/05/21 02:52:46 PM,29.352,5511.1,,,,,
351,10/05/21 02:53:16 PM,29.252,3788.9,,,,,
352,10/05/21 02:53:46 PM,29.152,1463.9,,,,,
353,10/05/21 02:54:16 PM,29.053,1808.3,,,,,
354,10/05/21 02:54:46 PM,28.853,1324.0,,,,,
355,10/05/21 02:55:16 PM,28.754,1054.9,,,,,
356,10/05/21 02:55:46 PM,28.754,1636.1,,,,,
357,10/05/21 02:56:16 PM,28.754,1119.5,,,,,
358,10/05/21 02:56:46 PM,28.655,1980.6,,,,,
359,10/05/21 02:57:16 PM,28.853,3616.7,,,,,
360,10/05/21 02:57:46 PM,28.754,1463.9,,,,,
361,10/05/21 02:58:16 PM,28.953,4650.0,,,,,
362,10/05/21 02:58:46 PM,29.152,3272.2,,,,,
363,10/05/21 02:59:16 PM,29.252,2927.8,,,,,
364,10/05/21 02:59:46 PM,29.152,3272.2,,,,,
365,10/05/21 03:00:16 PM,29.152,1980.6,,,,,
366,10/05/21 03:00:46 PM,28.953,1022.6,,,,,
367,10/05/21 03:01:16 PM,28.853,1237.9,,,,,
368,10/05/21 03:01:46 PM,28.754,1980.6,,,,,
369,10/05/21 03:02:16 PM,28.953,4477.8,,,,,
370,10/05/21 03:02:46 PM,28.853,3100.0,,,,,
371,10/05/21 03:03:16 PM,29.152,4305.6,,,,,
372,10/05/21 03:03:46 PM,29.252,4133.4,,,,,
373,10/05/21 03:04:16 PM,29.252,2755.6,,,,,
374,10/05/21 03:04:46 PM,29.352,3100.0,,,,,
375,10/05/21 03:05:16 PM,29.152,3444.5,,,,,
376,10/05/21 03:05:46 PM,29.053,2238.9,,,,,
377,10/05/21 03:06:16 PM,28.853,1550.0,,,,,
378,10/05/21 03:06:46 PM,28.754,1044.1,,,,,
379,10/05/21 03:07:16 PM,28.655,990.3,,,,,
380,10/05/21 03:07:46 PM,28.655,2238.9,,,,,
381,10/05/21 03:08:16 PM,28.655,430.6,,,,,
382,10/05/21 03:08:46 PM,28.456,441.3,,,,,
383,10/05/21 03:09:16 PM,28.357,3100.0,,,,,
384,10/05/21 03:09:46 PM,28.258,753.5,,,,,
385,10/05/21 03:10:16 PM,28.258,258.3,,,,,
386,10/05/21 03:10:46 PM,28.258,409.0,,,,,
387,10/05/21 03:11:16 PM,28.159,2497.2,,,,,
388,10/05/21 03:11:46 PM,28.159,344.4,,,,,
389,10/05/21 03:12:16 PM,28.258,505.9,,,,,
390,10/05/21 03:12:46 PM,28.357,12400.1,,,,,
391,10/05/21 03:13:16 PM,28.357,24800.2,,,,,
392,10/05/21 03:13:46 PM,28.456,68889.3,,,,,
393,10/05/21 03:14:16 PM,28.258,5166.7,,,,,
394,10/05/21 03:14:46 PM,28.159,7233.4,,,,,
395,10/05/21 03:15:16 PM,28.060,2755.6,,,,,
396,10/05/21 03:15:46 PM,27.862,2238.9,,,,,
397,10/05/21 03:16:16 PM,27.764,32.3,,,,,
398,10/05/21 03:16:46 PM,27.665,32.3,,,,,
399,10/05/21 03:17:16 PM,27.567,43.1,,,,,
400,10/05/21 03:17:46 PM,27.468,0.0,,,,,
401,10/05/21 03:18:16 PM,27.665,0.0,,,,,
402,10/05/21 03:18:46 PM,28.357,0.0,,,,,
403,10/05/21 03:19:16 PM,29.552,0.0,,,,,
404,10/05/21 03:19:46 PM,30.558,0.0,,,,,
405,10/05/21 03:20:16 PM,31.676,0.0,,,,,
406,10/05/21 03:20:46 PM,32.704,0.0,,,,,
407,10/05/21 03:21:16 PM,33.535,0.0,,,,,
408,10/05/21 03:21:46 PM,34.268,0.0,,,,,
409,10/05/21 03:22:16 PM,34.691,21.5,,,,,
410,10/05/21 03:22:46 PM,34.585,21.5,,,,,
411,10/05/21 03:23:16 PM,34.585,0.0,,,,,
412,10/05/21 03:23:46 PM,34.374,0.0,,,,,
413,10/05/21 03:24:16 PM,34.163,0.0,,,,,
414,10/05/21 03:24:46 PM,33.953,0.0,,,,,
415,10/05/21 03:25:16 PM,33.953,0.0,,,,,
416,10/05/21 03:25:46 PM,33.953,0.0,,,,,
417,10/05/21 03:26:16 PM,33.953,0.0,,,,,
418,10/05/21 03:26:46 PM,33.639,0.0,,,,,
419,10/05/21 03:27:16 PM,33.222,0.0,,,,,
420,10/05/21 03:27:46 PM,33.118,0.0,,,,,
421,10/05/21 03:28:16 PM,32.911,21.5,,,,,
422,10/05/21 03:28:46 PM,32.704,193.8,,,,,
423,10/05/21 03:29:16 PM,32.497,75.3,,,,,
424,10/05/21 03:29:46 PM,32.291,204.5,,,,,
425,10/05/21 03:30:16 PM,32.086,602.8,,,,,
426,10/05/21 03:30:46 PM,31.778,21.5,,,,,
427,10/05/21 03:31:16 PM,31.472,0.0,,,,,
428,10/05/21 03:31:46 PM,31.268,0.0,,,,,
429,10/05/21 03:32:16 PM,31.064,0.0,,,,,
430,10/05/21 03:32:46 PM,30.862,0.0,,,,,
431,10/05/21 03:33:16 PM,30.760,0.0,,,,,
432,10/05/21 03:33:46 PM,30.659,0.0,,,,,
433,10/05/21 03:34:16 PM,30.558,0.0,,,,,
434,10/05/21 03:34:46 PM,30.457,0.0,,,,,
435,10/05/21 03:35:16 PM,30.457,0.0,,,,,
436,10/05/21 03:35:46 PM,30.457,0.0,,,,,
437,10/05/21 03:36:16 PM,30.356,0.0,,,,,
438,10/05/21 03:36:46 PM,30.356,0.0,,,,,
439,10/05/21 03:37:16 PM,30.356,0.0,,,,,
440,10/05/21 03:37:46 PM,30.255,0.0,,,,,
441,10/05/21 03:38:16 PM,30.255,0.0,,,,,
442,10/05/21 03:38:46 PM,30.154,0.0,,,,,
443,10/05/21 03:39:16 PM,30.154,0.0,,,,,
444,10/05/21 03:39:46 PM,30.054,0.0,,,,,
